subject_id,split,clone_fingerprint_sha256
SYN-S-00001016,train,ad6c99f9ce4f42ae92ef61dbc7ae4702aa77f8a3b1619729c63e10a1abb7bd6f
SYN-S-00001017,validation,d40e29e30ac832371d73e219195d3a5faebc9f5b52cba1fbd1f37f9ff55ef008
SYN-S-00001018,train,d1eec8342d73965c28c607b4cbfaa870a82060fd158443e402b66b2bbebf16db
SYN-S-00001019,train,a802b07c896a81b18ea7fbc67861fb45e4c6917bee771e849aa6b7dc6cc003bc
SYN-S-00001020,validation,620c5b764f4f1cba11bcad15e9c549e253accd4770b62a53a8b7dd57733e7a30
SYN-S-00001021,train,bd8e1e6b42b50b1fc409b916e244c4468d7d0fa7d9962062a93787fe4bfa629c
SYN-S-00001022,train,b1b628d4c6ea0290fe66f920a06a231e0f58fedd2c23585ffce02fa1c6bdef77
SYN-S-00001023,test,d18ba4af2978812fd948a52b4e348cd4250214a8ad4e7fd61df61cd1752166b2
SYN-S-00001024,test,34b76eed6a7cbf10d58d6405c7540ad7c8314a0eeb20cebfca26e804a0c07c61
SYN-S-00001025,train,064825163dcf1ae1cbbc2f10bacd282372431300a8a564fab65c49c02f36fd67
SYN-S-00001026,validation,160b1980426c0c4e5cd2d13e75013e7bdd3353f08936b814ae74799e453a2492
SYN-S-00001027,test,02e67ad42b69d1bfb3b1f7a11fcd2bede69551a6824ad0e3cd67cd20a16d2ab5
SYN-S-00001028,test,0fa636b7ec109fc3195604fbb3abab35ae0da87473cf876cfa4fa40e50339da8
SYN-S-00001029,train,58b98c481b726f231cf7aadad7646e6545b6a7feb9da490c75d903e7d25f0e3f
SYN-S-00001030,train,2037d82f7cbd148c3b3b85ff195cf31d62f9983e9569a391f36267fbdd253273
SYN-S-00001031,train,3fbc80ec16b52585766594ea64243519c01022af40019c6e4a231d7389926bb2
SYN-S-00001032,train,f3a67cb5a4678b349e63ecb3515c7ba725d9fccc29f2acb56ebbd949977fff24
SYN-S-00001033,train,090ae99f92bb6c77bbbeda5f9f3ccf9e97631fda97e43e6e481db7bd75a166f7
SYN-S-00001034,train,c47ee79a3183f086444c626892c1a6b89c07e607e477b8ea584cfebde9e8cf5c
SYN-S-00001035,train,d82ce5acea363dd2b0603e85d899332f063381fef0074a1283abc54a0c640aef
SYN-S-00001036,validation,a0b45ea14eca5f0b2c05f71eddd0fb1506f8cef88ed8a41c641cc7c51ed2ec02
SYN-S-00001037,train,e1b33fab5134ed94d6d23aba4728ce10411830a15d2b08aa7751d197c7ed6db5
SYN-S-00001038,test,08d57b907007511b4d2664cd5e35beb9157f657b3884b520642144b6065b5db6
SYN-S-00001039,train,c42670b86a01ed01c55ae12260637712b63d9c53a490d3131b5c659731c872be
SYN-S-00001040,train,fa1bff4b0f866740ea45413436395289cc9d6e4be507a9a6be349d9f38eecbdf
SYN-S-00001041,train,f244db1cb14f8917aca8c4fc31a70c41a521633961a1227aac05dd19d760363a
SYN-S-00001042,test,06381da2e498f75e5b4c5a61a123edadcdca8f5daded6a67bc1f1e0d61baedf4
SYN-S-00001043,train,5064cd9aadd511a3f8ed2541f21ca5840d1ebeab3f16995a7b22e37a9c41f83a
SYN-S-00001044,test,fddf9527c2c30bb0b1fe7dee750afee4b4a33fc9cadfdacb352bb6a82f59c01f
SYN-S-00001045,train,345de14a112a9cf9019d12cc9f398f146db86fe35bb58f874a87e5188e3dd07c
SYN-S-00001046,test,28544fadbb851a616228abb181cf63c3c2022b899d8e27ed7edb69a08a75636b
SYN-S-00001047,validation,a4c1de9f3feb3a4254e28478a0f1b2ae594c6b892aaa3024c250fef1ffde8d82
SYN-S-00001048,train,27f86fc1cb7aa44ab2cdb5976a88015d7062c0fae168ccd6630db66bbad8bae4
SYN-S-00001049,train,4ebc3698d0ac67f84e02d319efbc6760459e2fc67197ac1c0b4bcb7547ddd190
SYN-S-00001050,validation,65a58de27ab429567a64160ff30f229e83964dbacd6002401622e3dc779aa0a9
SYN-S-00001051,train,969da7d1837e211cf9bc712261f62e12e3a98f73189c6e3cb670f768a696cf55
SYN-S-00001052,train,a29d698e5f97aaf4f5703a6acb378cd5d93c27ee6ed71772cec7a8c46d1facec
SYN-S-00001053,train,c1738f8df6553f1529b9e0c31dc0f0e26a452c9805551f8f601a385d5b5740dc
SYN-S-00001054,train,bc0c520e764e8068c1a1937dbedda2670d7841797a04de18eb96a6e01739fe83
SYN-S-00001055,train,8884cc0dfd9d0aa5e553c1b4ec86711625b2fbcdf5e924709e20cdc5320d1e32
SYN-S-00001056,train,9dfededcc9ec63b74000db7047f9cb01c1e704e368b45ac717d6c73213b271d8
SYN-S-00001057,train,1948e2456096dd71f734b4f7cd463f9cadc7ac7436eaea28917c782b4d4eae44
SYN-S-00001058,train,8c2b6abc4ce1a13315255d0b59b77e1ad6df5eaeb567ce011591c1a905127971
SYN-S-00001059,train,a2c9e91dbb6834582fcd3b7bd30602e1aa282380722c1e04b9de6bb181bd24ef
SYN-S-00001060,test,02aeee010dd53d3d4f9c0c31e11459f4270cae5dfefb91261639bcef64a437a9
SYN-S-00001061,train,fa4f838a6185e4ca48b368a5e66bcd8059095a3b632e8dc1dba5f76a97c95234
SYN-S-00001062,train,457dca5c0b0cf3c8a24d74b2c518cff288d2122a2af2f967c26a0f236901f6b7
SYN-S-00001063,train,aa2f0c67d5ddd7119e572a9f9eb81ae7091ff75480532f895f4ed2c485f1497f
SYN-S-00001064,train,4c54e129402e4ab0b7f4f49e18264f160f183209380112a661f03e08d297d9bc
SYN-S-00001065,train,7a704cc66b1ca77b12d341f6c3e8d0fbfba4526c3f7ad500e7fbbc69ff38b423
SYN-S-00001066,test,7149a6c1f261a1fb37d35ce08d88b77bbb538c0b9873bfe40a7ac397f2403348
SYN-S-00001067,validation,581ef43e6da9ead4ec0d5ffa56dd3a944f3bba1af56cdb4d2017daee363b91b9
SYN-S-00001068,train,04d134667de4f3ea31ecdc77345ed2308c17a3440b7bb0bef159b138c488ab2e
SYN-S-00001069,train,d663fc320b26d422c7e308851aa1038d962b17bfe1456a711e2dfe278531a0d9
SYN-S-00001070,train,57c78c29a8fedfa693ecf760092ec39784eda58d5acb0dc5a22b84899e8a93e3
SYN-S-00001071,train,0a101d9e9867b1ee53726d0ffb55c02a8442ca89deb2fcc9a917955e30f154d0
SYN-S-00001072,train,ee047bb9063b9110d7ba01c302c2b005b6b13094998a901fd43ec3b59e703daf
SYN-S-00001073,validation,1fa4e6dbc39f975882575910265d50e4258116724c187322a4958c1b3335810e
SYN-S-00001074,validation,e5df5c0af3cf352105b5b455fd7701bb983bbdd5bf06486cfd8ff752a90c5d7b
SYN-S-00001075,train,19636725ff6ef9ffee7538cf3d65b97d74b76001787e652bb2a942948a42e012
SYN-S-00001076,train,4022c9d1965572d67101820d4e18259e43ed31c55ad5c8473271058bc7741bfe
SYN-S-00001077,test,6609803e400b9173009cebb4bcf3caa327381fa86671fb2bf190208cc5462cbb
SYN-S-00001078,train,c4455bb3beb9758392b48a5560a83aea333de0ef96a86d7455cedc3d4334d239
SYN-S-00001079,test,a88d93dd36d481fd2277b27f2820388248c3d7d277dce789c4054dc3eb5b6c8a
SYN-S-00001080,train,ceb87f71bd78012d0f252fa08aeeaadd129ac54fbac57132a6d188064d97cbf0
SYN-S-00001081,train,3bde1c314d901a16e3fc7d9aeaf9eef01915442d840cab5565a394b49c8f9dc4
SYN-S-00001082,validation,81dba1f4f6a54a4224c6902e7955f9014303699f05dd44e4ade073b55f666a8b
SYN-S-00001083,train,263c7fa93608f70216ef93d7b7651c3e51d441fb9c68e8b73e73cec515c0806f
SYN-S-00001084,train,f5cd22b1498c5dfbc229377279f0c8768bc24f27cad8e6c01092bafa8b136771
SYN-S-00001085,train,b069eb5cd8c686edb501069b985e971249b9fd76ac1f91a903f67f283a74c9ae
SYN-S-00001086,train,5762126df0dbf8c564ac572d192f49bbc2484ecc07c7e7175ffaefff92b278fa
SYN-S-00001087,train,019468382e06aee5e62842d0771aa941301375ea480d2c5b522bec4e4e7efb63
SYN-S-00001088,train,dd4ef6f2f9a1d49894f5759f840a30ecceae069fc4888f3a0f9577f730455957
SYN-S-00001089,train,ed5a120ae6f619d3f54882ee4127a32bd38fae4e58e43aef2922a8c97faf16b4
SYN-S-00001090,train,4c66721221bcf3ad6bfcd632c8f9e0844fe12624c4f522a86b340a3794015f82
SYN-S-00001091,train,fe9d79749124da3f7e9595eb62f5821098058d1bca40be51d8e7aeda66157b89
SYN-S-00001092,train,0e002fd3d0246f4a165fbc34024af8e03e608d11aa9bcb3dc4c524248b185bc1
SYN-S-00001093,test,cf37735b6228a46ff288168312215ffe1045b9a8935793d24d119db2318bc3e6
SYN-S-00001094,test,19276246bad7361f139f5cc25c8478e9db621827bb41fea3c2adc38104255369
SYN-S-00001095,test,57cd9fd334434013b76d606c1c29541f572b9ee2882f9ed17f6044ad6df1fa21
SYN-S-00001096,test,3e45d809add2df76b1ab32a015942f970e8935d99a1561522156074a519fa0f8
SYN-S-00001097,train,a0811e291be4f8d8ffe755ec70aaad48741d36d0af87ca8b89530131ac36f5bd
SYN-S-00001098,train,e1483a6da612bf8dc2040dd23640aa7ff93c1298a25ef5f5b912612d7c4fb4bd
SYN-S-00001099,train,edbc4c385c050ad25ecf1fa19a4a1bcb532927bc966fdaf7efea60b8e65b1234
SYN-S-00001100,validation,a52dd542f2aa83a78e2a75509fef4e482271b2112d701a29d8440399f0a954e5
SYN-S-00001101,train,487fc8ffc2eb9da9ebd0bedee9f3bb5695e5ef3d6d25dfcdfdcfd62f61de89e2
SYN-S-00001102,train,31c9fb38f4490f2d79ee8609366c6e3fd050890c49b097f4d1efb3e13aa61c2a
SYN-S-00001103,train,93801222e4f83e791b900785e03e0ade9cf6e982fe4d4704425763ccf4741bab
SYN-S-00001104,train,079f9174e52b1553567912e9a5e279e2a520df3ad8c4df50807476737d3a98da
SYN-S-00001105,train,51b3fc1f1b0ed5164f64f68ab58d9a81bb3e5933d3fe629b9efd5f7a0b567a6a
SYN-S-00001106,train,c4ba722bac10c3a91bcb41a24530a2cf39c9d76ae1d8ec9c9d5cc2e98f0b7d6d
SYN-S-00001107,test,95a924b013d55e67d90a7da72eb1010b57e4900db950cd5aa0885c8f3039eff6
SYN-S-00001108,train,5e0ae8be0d964e90bce898edb5272ffb940ea81cfa3f4db7f149c2d0510f0908
SYN-S-00001109,validation,609c6ddc70db96db3a8a77fd600bb46c55acbfd00a1bfbd975883a0fa4ad8f5a
SYN-S-00001110,validation,8571219a448539b756ec13ff5f8f379624b3de074530d19a2d4c142c89540b03
SYN-S-00001111,test,c16d3b9bc2a3fa720b7b2026e994ce37cfc411e38d3ec3ac5054cbe36a81841a
SYN-S-00001112,train,449f2e3412450e524cd07c84a7623c36dc60efc8803cd66d49412260dd4fbc95
SYN-S-00001113,train,0f0e74747814ec6422219561766a7fd34c8c256858fc406a512af525f1643900
SYN-S-00001114,train,18dfe3ec977ab07b1c0e6ab898c63d343b9f66c9f6c4c5e99a369e6282eff7fb
SYN-S-00001115,test,ac29e33e77a819f4da7c0fea0b3bbb0402389408376bf77c25c898c148711757
SYN-S-00001116,train,fd800e28005c60a04bb494532280d426ee5b005ad276489b1a76275e5f408a42
SYN-S-00001117,train,11f2e810101a66fce45fb85b3596dcff5c5276c95eda12f7a383e51af6bbcf54
SYN-S-00001118,train,5be9f119644db771adfc026ece4baaf33a7e66c937e1b6cc9ac81b81745c7b20
SYN-S-00001119,train,add43ba98a9ec2b47d661b3cec905e679b3ba33cf75ac30f90e2c5a0321a2498
SYN-S-00001120,train,6014eb282076754f0e56070add37ee288f35b1c0e827dbc6ab7d41d26c7925b4
SYN-S-00001121,test,c2053039edf0413a57929b4fcc892503963674f7f667954a7c50f5b5ce3e2647
SYN-S-00001122,train,e88ecb32c1ad8a0f5bbcd409b1bf1366369266cc5c5b6f54db05539563815a15
SYN-S-00001123,train,877075f423c529507b02e93868881765e5f097df56e0599c388da5b5ecbec3de
SYN-S-00001124,train,5b8e8930d841aca236d1796c893134a45b4a9e934bf2ad5b60c19e4bc16c0ddd
SYN-S-00001125,train,09feb6b627bfa8b90059385783bc7716d2ee71ec0172ffe61e568fc24c769639
SYN-S-00001126,train,0ae9dd7f6365ea4394c2ad364317b1a580033980f7c6e4cdf568a9448540de3c
SYN-S-00001127,test,74987138809860b4994f377efcb149923bfe035f358242a2d1f0a09b7764e9e3
SYN-S-00001128,validation,a0f4544774c96c4ea6daccf9c7a5c9c8c5bd8999f9e6cf5c095ef787ea03f845
SYN-S-00001129,train,5dd5a1773069440e9a59515a71b2b85a8ec387bac9c66417b2043fa875643173
SYN-S-00001130,test,fc2c5ff2c24a580e6ca7a20d15f5defd63c772ae6c6a7828080b59edc4ffe24f
SYN-S-00001131,train,e918c649f56047fd6a787c683f7452d65d3d298287ac74a8532147b076fa4fc1
SYN-S-00001132,train,2988d205e8fc0ddd365be64756f8bad4769db269c3d6b05657ed1c5c2f8d859d
SYN-S-00001133,train,bf59ca08de812a71c3671853478c8ef3a0438f1db6077a90a8978cb5227e9ce1
SYN-S-00001134,train,1e239d797f186e8bb20a95dacb364f896fd8c8e4a6e62172b7b717080864b6ae
SYN-S-00001135,test,2aa14489390e193e518bbc6fd56acdb9261b65a6220263c2b7d80e7bd991bf7f
SYN-S-00001136,test,f5867c8c0b8bb80fd436bacb0af29ed14290b6e1c73015790e22694dd7b7b579
SYN-S-00001137,validation,b9a5e6c93c45a64d0b03788d4b0d3f9bb66fb60af460d9903ed869dc3a87473c
SYN-S-00001138,train,a00ac80489e64757752664102a4457612e0a92a67d3e3597fd4c35ba33214e76
SYN-S-00001139,validation,bb6077e0d4142c682f23400199dcd7810b6565cff3ae5d374f75e4768008ff68
SYN-S-00001140,train,169b2a070029c329f0f828ff50ac57048357c9fbf172d89cf36f7281719c6395
SYN-S-00001141,train,f008e4ebb52e86c92c740ed69771826d58e6d45628f533d4c828a6a51c65bb8a
SYN-S-00001142,validation,9c52c1f24b6b4c7df114cdd5ea98296c83e7f8e1a794d22c20b2b99423b768fd
SYN-S-00001143,train,ecd2fb03b5185f23cc8e33327779d9f044f38b89ff551aa5bb3bc2d0c631624f
SYN-S-00001144,train,8534b375cba48e0fd598e0d6cb91652edefc07413971cb96b2cdd237690d7186
SYN-S-00001145,test,cac5b0cd11713ddee5a1d26cec6f67092d430342d57ad5689ccadce951b8009a
SYN-S-00001146,test,39288066589adc64329d1a81a7d05ad41cba40d21b16add31fb97fd3f2491ccc
SYN-S-00001147,train,496f44ba8558938d08345b9166232f33369646607099e75031da5623e28f29db
SYN-S-00001148,train,34d2fef18e47cc6a07f865382da1febebae7a71a0901a8641c0f5367239d3843
SYN-S-00001149,test,d1ba530ae93650d191cef9569501cd6d00cc943ac1c5cd94701f83f9dedd3ebf
SYN-S-00001150,train,77802293fcda86e6940e664dd3b5318d57d2566095adbe2dfa68db6e8f5adb56
SYN-S-00001151,test,374d93a8f7caaa08d9e46371248aa232df0c8ce20537d77bc8e040b050090e23
SYN-S-00001152,train,dcf626ff232ee5a04a27b2dd4918628367441985b6d7b45161cfe50c3b1e550c
SYN-S-00001153,validation,bdbb662cc31f1d868733a951540732c8b1cda040301c80998400e0f1657e9ab5
SYN-S-00001154,test,e606b7905b2fc5ff372ce5647327303c4eb6775a256b29b73e7e644f1f478ad1
SYN-S-00001155,train,819bffd9d7b075422433134c91782954faf129b1dab79abb580d0e2db5ad53eb
SYN-S-00001156,validation,9b8bc7a110166e798e25e0e87445aeed480237b6365dddcf68f89495e10635ef
SYN-S-00001157,test,c710d1dad66691aebb644422d3b16dfa23df03dba51344fb330c8070024fb628
SYN-S-00001158,validation,6d628f93518f50eea1410ee73c2318a70c64b507b076c4b633fa8c6094d53db5
SYN-S-00001159,validation,733824eb62f8a581b259d0d66c229895694e9ceb33c53b6a0670093be8d9c1dc
SYN-S-00001160,train,cfad09e818f2d74d2f6c66f960e53e71bc3004b2fb2b547853a861abf3082882
SYN-S-00001161,test,a408184f706407ce90284914ead0809cdd33fe1af8bfa40aafa0cf9592a6211d
SYN-S-00001162,test,eecdf0e1690023552a69dd9f84269b8bb82661fe7ba7245801d97d194778438e
SYN-S-00001163,train,40798e2d7284148b1096566f97372f9699089546e6a32302dd30849c6b8111dd
SYN-S-00001164,train,6172d7c845ba04fce441ad495d8221ab3e3bdfff3ffbb6f8c6ade71c3b93a252
SYN-S-00001165,train,985053c50a85e1aaaffa7a8aa064618ac69e1c7f425849313bee114082152603
SYN-S-00001166,train,343c57a8864b50161738dc94e5d52e69087a110fce950c0861751ee72162aefe
SYN-S-00001167,validation,87493af1ac41f92323398cd4d4c053daa388a8c1a81fa64ddd403b955d330a95
SYN-S-00001168,test,659d22247d48c81ea7a174b8e08c4d82a0a16ad63873af74e2a861b1b5710f2b
SYN-S-00001169,train,6cd75fb9cf6564b93f4d4607980ab3b5f6e71c8d32bcb6674b8b9db0aa23ea67
SYN-S-00001170,validation,d05f32b801ca20d217f55130f98fad0da5b4a940632e761a6ae7bc5a686c7f4d
SYN-S-00001171,validation,e336d285fc3509fb87110874b323dfad9d0d46d79e016320189a184c248ba893
SYN-S-00001172,validation,a38851f24887257c815019036d6f0b4f6748ebb761202065784684ea6a36c753
SYN-S-00001173,test,6ec0cb244e50b007ad6134bf37950c30aa1566a7af8a61f02467f464f64eaf94
SYN-S-00001174,train,45ce313a52d2be78960579b02884407abe3b184260fdfe020dc8ea70bfec95d0
SYN-S-00001175,train,3ed0c5e4b3b2e981464653be18b091d6382b02792bbd88ff14472f105add7fb8
SYN-S-00001176,train,f9a42ca203a92b8788aff0923f53d133a7abfcf5b0df81db9a57a9c5dc9f0060
SYN-S-00001177,train,a2cf83a57109b650923b7144470d7a97dada6bfd6e26e095225431317b460d46
SYN-S-00001178,train,e061074ecc22cbfbd2a12684e6d0d1a03367dd5dde7882fc53e8f736c1bbc643
SYN-S-00001179,test,ecc5f339bba87ca56cbf1baf470d913f479846cf81dea78330dc557ec3bc6b1e
SYN-S-00001180,train,28d40773078e227bec86a7234e506c609b813823c3d3cfb5c109af96132c8e40
SYN-S-00001181,test,c734d542750e6c10e0a00311e43f2228aa0ef1cb6a4be87eef148179bb3076db
SYN-S-00001182,train,49fc6f07bf0c7b92181620bdcfbc39e3ff12610b4ac456a476f6dc51d5b9d627
SYN-S-00001183,train,8b0e4d75f45fbe989b237344e5f9b04f2a7b67bb2367429cf5916574f3d1670d
SYN-S-00001184,train,d5ebbd41718e7aac1d5d2883521dd593ad2deff165bb2c201bc2d34eba68d472
SYN-S-00001185,validation,7b81bce0f04d42a67877b636088021d5bc7d6e3de5a767ed52d2e09585355fd2
SYN-S-00001186,train,efacfe01c711f4f95e057ee9b97630a62eafb2b66f0e715a201c9e79c45bc82f
SYN-S-00001187,train,c0756811bacc3293cf8d5388e8d0d2a0da67f39fa0b3386fcc79fd0b9afadf8a
SYN-S-00001188,train,55f619d92fee0ebf893125505ca012c8b58c1ad5963e239c4a0bfcc1febec56a
SYN-S-00001189,train,acaa9a62a1467762fedb270e422948a0839eff6beae7f57f2d2f9f1270e42577
SYN-S-00001190,test,61ba9fa819cca961788de3238374b2f30e200e5e098ba419fbec72e32a7aaba9
SYN-S-00001191,train,66a2e46704645e913ba810a58bbe8a4ae74d551f01c542c714f0b37a6c935ae1
SYN-S-00001192,train,24e12bcf6141645bedf814c6efa502d55380a335a7f0803520f9643939fcc454
SYN-S-00001193,train,6a13f3e662d9ea78dd90bfc39242408c10366ed3ef0dfc81d89c617644acf862
SYN-S-00001194,validation,96d4c2e8d9b1902a001624b989a1411803a0e7cbcb3633559bcde0b95e7b4151
SYN-S-00001195,train,59410ab09b89f97ff76a8070713b91e44cc64ff84cd7269861979e76654c3943
SYN-S-00001196,train,3850dcb54e4fc3c0f89a885a29d31030d86763ec4b143c21cda1ed800d872ed2
SYN-S-00001197,validation,50f4c0619c6c2bb3a5c5a43d977d597ce57a16a7165c5ac230bd811ad962bf05
SYN-S-00001198,test,e93e6ab3bd5a6c67da53b0e354f6e4eac13fa8b7add47a3a6af288c73624f722
SYN-S-00001199,test,aa08f4d98c3a05ab4d5ef93adf86def2ec382aae128d7be4f22a8a1ee9644739
SYN-S-00001200,train,f03145f68792e5771d50e23a4d4031390173c58c0ff25f1aad3ea7c977d79d90
SYN-S-00001201,train,160f120ac04375a4aaefe7ff966d9693c8c64d2ce12589ec3181c3914f09fc53
SYN-S-00001202,test,cbf946cd3b56dd5fe0215c446b6fe3ea0385e17567e9121d03ce30a14091e3b1
SYN-S-00001203,train,e52df341d0a8eddd47d190469dac5d5cffec6a2b69e8799836e5dc6708f95e99
SYN-S-00001204,train,e7eb48f2604c3b1b97a6d2d7e94ac2abdad02b11390f20e5e21d527f8e360d75
SYN-S-00001205,train,c42c582a7886332c552829a4117204e8ed882c04d8c31ae7471ed5773a0561c0
SYN-S-00001206,train,b8fa5ecefe9f4d8100ee9111bb0ed4a2f654c143abef626d2144db887692a0d7
SYN-S-00001207,train,733f6cc302227957270628446969e981fe9445af1faf6b0a02233734e6cfb0cd
SYN-S-00001208,validation,fedbc1aea17cfd2d245b31b1f6b7ba24dfa91499ab523bb413527a75ae230c38
SYN-S-00001209,train,3ec19ba1f94e1095ff43bfde419d15dca5dc0f2a8a7b64ee4d4e0f04ecf5f111
SYN-S-00001210,train,e2bec9d0f47c1f9a25952002219ca55b924bae116d0f9e4d3ed19dd4479ddd39
SYN-S-00001211,test,b3c9fe2e1010bd8d888adab4901e1a66be3eabbcc651ff3f2491f853a7f9fafa
SYN-S-00001212,validation,98066cc0bf91246d6cde155edf5ed7c1e7e074ad2c04834fa6b7b7072f589a29
SYN-S-00001213,train,a68263f5a0defc86184f35b9b67749be75d513fe82d627a77920f7f9cef546b2
SYN-S-00001214,train,0b7e737302e702d2cc7b248b70c5532fbf7b112981ca71dd920695362383adae
SYN-S-00001215,validation,a2237a61d4f1eacab0b2d2012a7b02c0efb98035e09c2f251be1b5e10ede7c73
SYN-S-00001216,train,0b5be4b3206fd3ff48eec9bc7aa5cb37206b399be326e166d9ce33ce36f32089
SYN-S-00001217,train,38121a7e9a1250d316cef6455ec6aea2534ce3b4cc9e4c65ecf2d42d610fcdaf
SYN-S-00001218,train,50a0fabfb28b188eea656612807cd350e9675f5183122d54c98114f6653e6790
SYN-S-00001219,train,ff696ba2936723613968c6cd6c3e87c6b2d6d983ee782686ac2f39fa48080278
SYN-S-00001220,test,831eb6069500bafe530f42d93725f6a433a9f3e31856ada632dfd7083759e929
SYN-S-00001221,train,12ff81a79ccc7e36a46fdee03d0a40dcc011bd26dcce4106459dd3284e4d9d30
SYN-S-00001222,train,ceb8f03da47073f10c9ca7f9da1762977dc45cd03b2bcc0dba90aae639036e68
SYN-S-00001223,train,14e79e3dfdcf010ef77fc9845158dab06022e913b7ab2f20a2f1972a95f91b47
SYN-S-00001224,train,edc9ad593da0091e9b61f085fc26c584f9d7f7e5247a7a7ec6f04c37a89fb7ea
SYN-S-00001225,validation,cef8c61b4ef52eaeaf475d4b8d584bf547191a56c801abf8a4bce39143b4e709
SYN-S-00001226,train,50d934e34eba10758ecb80379146fc0a8ca68de5df36fa1acb3bfb2a627c7674
SYN-S-00001227,train,bf3b44134af5122e0b5b2d9f786375f3adecabf7087583700898924f4f8e5867
SYN-S-00001228,test,a45ce5271ac239e3ce1ba8fad0a94d564afe1e2155933ec23a13cf87aea3b894
SYN-S-00001229,test,de478d007f8f6372a1b8a86500414b70b6d73b17c1ef946dfc55b9da641e2bd9
SYN-S-00001230,train,22f2a80c1a2caf18f2ad634401f0319f1553aba64a6bf2e6835b7edbcb852b41
SYN-S-00001231,validation,d0a8f1b17d3bbf43a664c2d834eda81f399a105491a79e7f474959f840aa7eeb
SYN-S-00001232,train,ba5cf51f164e0e4d115d88eb69e68956f7215bec0719bf2c93c5f48dbf15b096
SYN-S-00001233,train,17991a817720c4efe669c77786dc1f2d476cfe4861364d1bc01b55eb434ca2fe
SYN-S-00001234,train,7931e0a8eb4bb83b64ed04bdcabac3c01fa0a6759474c99af8f51f13d0d1d7ef
SYN-S-00001235,train,a59781f04c2a1e3cd4f55b12b14b0f0d030940ed0e6a4cffd935ad79e05c88c9
SYN-S-00001236,train,e5a9ea7e415c26500a2fdc99e5ec4bf222e03177340c4a6b2c9759a2953abf1f
SYN-S-00001237,train,ef63a6fd3501478c6d6b644790f2f488368ec89ceeb14971ca520768a0e22aa8
SYN-S-00001238,validation,664d43b2d080025e6bb1800a96f98ef5653d08e1f0336c9245f3dd466819a1a6
SYN-S-00001239,train,c110fd6b1cf30addeb400570fc5f32e0f47382b4d8cc958b9a8c37338c6d9ad8
SYN-S-00001240,test,12cf5dfd8bd22827eb52d3102601d90aeed0b7f52bdb84085de1223616d14207
SYN-S-00001241,validation,855f08d0ccbb25b367d5d6686a95d54edae35d5c4f6aa1a5514ac39983624112
SYN-S-00001242,validation,de9637ea42b5631284c014d0f3216af6d7aba5c4340359abad0c7efd1eee3d80
SYN-S-00001243,train,3523ccafb38dba7108f3f0b1503fc524566f5e4fb38042e3ff8c6396596dccb3
SYN-S-00001244,train,44a02e4f23a0a42c14ad595991b5c153a07ecf6ea24799a6b73283f33f476490
SYN-S-00001245,train,c67807b277284ef96a18cc08e099860e4fe321f341f2f69085cdcdbaa484460c
SYN-S-00001246,train,440b8e265893fb273cd0f236ed0d9d55aeb8b4b2794e5ff8d88e0beb6c94e649
SYN-S-00001247,train,88fd17845a5aab8a28894d2240af358f39ba1703b20e1467b37748725774b8bd
SYN-S-00001248,validation,8f9919ed305c5735bc149e15a8e64939eb4c172716595c8f97c6a15beab8d90e
SYN-S-00001249,validation,ea03b085aefdb94bf9630bebb6929f8d9013537f89bcc1a1ad478413ef1ab84d
SYN-S-00001250,train,74a3847f1ee7ffe98a811e5979639e999e9916c5d903ac6b3abf38d3dde2c985
SYN-S-00001251,test,8f8a8ec5edc3b5f37d2d7ab9b378888c5ea60c5ed720ce1992955dc3fb60b9ac
SYN-S-00001252,train,1c3a884a601929904ea1ade78e064cb872a334502914b494f477301f859f56b4
SYN-S-00001253,train,325f22ac40662c978a99dc3accd2457a576eaa5207579204f64cb14efda7ddc4
SYN-S-00001254,validation,7b8b99a243025039f4b4bf5b53ec9b40b1e5289ac20a253426b22aa6b7f4a320
SYN-S-00001255,test,7029f83829625b76300f7f96de1b4ef167fb3b0f9320de4b60fa2aab9210dd8b
SYN-S-00001256,train,1b4a95a1042f9518753ccb83dc48d72c049f041b4c73151db75e1d15aeca6e2c
SYN-S-00001257,test,185e847621a2af7263994616789965697c3daddf91cafad4cba763ab81e6f853
SYN-S-00001258,train,e37493b5370182ed249365d1e51c6441b36e488ac2af5091b102754d22e34efa
SYN-S-00001259,train,ba16fbc960865988d54bf2d21a4dee97d57022c6ad517fe6336db702baa68084
SYN-S-00001260,test,2cabbd65219fb899d791273b462dcfdec61c04e32b1308061f7f2206653e0d9a
SYN-S-00001261,train,63b6e383b95218afebe30d7c795ddbeedfeb42236f6962570f1757a8d6fc480b
SYN-S-00001262,train,7d8047c07b568ffe87eeeeab83c30534f6b1cd5bc6e9aa8ab5db77b6ef73e13d
SYN-S-00001263,train,aeb3af0b2f0f5ff8813f35c4aaa6698795a0f3842c34192565fe3091ee85d446
SYN-S-00001264,train,ab58887280ca558f38e084efab66d7f8db2101c64a317e9ea70ec1cebf709728
SYN-S-00001265,train,79e2ce70de5f465470be06af971ece45fe2d594544f1c8d9ebe2ea5578e5217f
SYN-S-00001266,test,f90f76e4f1d261d4596e8fd361f2dc71a3908b0f5e922dc91a833cd819087f42
SYN-S-00001267,train,afcf1a0404251a6e0866c192b39c0432a6dbc6840e1c7f26465e84285595d037
SYN-S-00001268,test,2a9ad26e2db8e6064e17f990956580a17285c7fc1baafde5f149974d9d042f77
